1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,R,I,A,S,E,C,Class
0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,4,3,2,0,0,1,1,3,2,0,1,1,1,1,0,1,0,1,1,3,4,1,3,1,2,2,1,0,1,0,1,1,0,1,1,0,8,5,16,6,18,5,E
1,1,0,1,1,1,0,1,0,4,3,0,0,3,2,1,2,0,1,0,0,0,1,1,0,1,1,3,2,4,0,3,0,2,0,1,1,1,0,1,0,0,1,0,0,3,1,4,0,2,3,0,0,2,6,15,5,15,4,15,I
0,0,1,0,0,1,0,1,1,4,3,0,1,3,2,0,2,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,3,0,4,1,2,3,1,1,2,4,16,4,5,6,17,C
4,3,3,1,0,0,2,0,2,4,3,0,1,3,2,0,2,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,15,15,4,6,7,6,R
4,3,3,1,0,1,2,1,2,1,1,0,1,0,1,1,0,0,4,3,2,1,0,1,1,3,2,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,17,5,17,3,6,5,R
4,3,3,0,0,1,2,1,2,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,2,4,1,3,1,2,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,16,3,8,18,4,3,S
0,1,0,0,0,0,0,0,0,4,3,0,1,3,2,0,2,1,4,3,2,0,0,1,1,3,2,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,3,1,4,0,2,3,1,1,2,1,16,16,4,6,17,C
4,3,3,1,1,0,2,0,2,4,3,0,1,3,2,0,2,1,0,0,0,1,1,1,1,0,0,3,2,4,0,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,16,16,4,15,2,3,R
0,1,0,1,0,1,0,1,1,4,3,0,0,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,3,4,1,3,0,2,2,0,0,1,0,1,1,0,1,1,1,5,14,1,5,15,6,E
0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,4,3,2,0,1,1,0,3,2,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,3,1,4,0,2,3,1,1,2,2,7,16,5,5,17,C
0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,4,3,2,1,1,0,0,3,2,3,2,4,0,3,0,2,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,4,5,16,15,5,7,A
0,0,0,0,1,1,0,1,0,4,3,1,0,3,2,0,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,3,1,4,1,2,3,1,1,2,3,16,5,2,5,18,C
4,3,3,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,4,3,2,0,0,0,1,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3,1,4,1,2,3,0,0,2,14,2,15,2,3,16,C
0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,3,4,0,3,1,2,2,0,3,1,4,1,2,3,1,0,2,5,3,7,6,16,17,C
0,1,0,1,0,1,1,1,0,4,3,1,0,3,2,1,2,1,1,0,0,0,1,1,0,0,1,3,2,4,0,3,0,2,0,1,1,0,1,0,0,1,0,0,0,3,1,4,0,2,3,1,1,2,5,17,4,15,3,17,I
0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,4,3,2,0,0,1,0,3,2,1,0,1,1,0,0,0,1,0,0,3,4,0,3,1,2,2,0,3,1,4,1,2,3,0,1,2,4,6,15,4,15,17,C
0,0,0,0,0,1,0,1,0,4,3,0,0,3,2,1,2,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,4,0,3,0,2,2,0,1,1,1,0,0,0,1,0,0,2,16,7,7,15,4,I
0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,4,3,2,0,0,1,0,3,2,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,3,1,4,1,2,3,0,1,2,4,4,15,3,5,17,C
4,3,3,0,0,1,2,1,0,4,3,0,0,3,2,0,2,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,1,4,0,2,3,0,1,2,14,15,6,4,2,16,C
0,1,1,0,1,0,0,0,0,4,3,1,0,3,2,1,2,1,4,3,2,0,0,0,0,3,2,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,3,17,14,4,5,6,I
0,0,0,0,0,0,1,0,0,4,3,1,1,3,2,1,2,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,1,4,0,2,3,1,0,2,1,18,4,5,2,16,I
4,3,3,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,3,4,1,3,1,2,2,1,0,1,0,1,1,0,1,0,0,13,3,4,5,18,4,E
0,0,0,0,0,0,0,0,0,4,3,0,0,3,2,1,2,1,4,3,2,1,1,1,1,3,2,3,2,4,1,3,0,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,16,18,16,4,5,A
1,1,1,0,0,0,1,0,0,4,3,0,0,3,2,0,2,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,3,1,4,1,2,3,0,0,2,4,14,5,7,4,16,C
0,1,0,0,0,0,1,0,1,4,3,1,1,3,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,3,0,4,1,2,3,1,0,2,3,16,1,5,4,16,I
4,3,3,0,1,1,2,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,4,1,3,1,2,2,0,0,1,1,0,1,1,1,0,1,16,5,2,4,16,6,R
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,3,2,4,1,3,1,2,1,1,1,1,0,0,1,0,1,0,1,3,0,4,0,2,3,1,0,2,2,2,6,18,5,15,S
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,3,2,4,1,3,1,2,1,1,1,3,4,0,3,1,2,2,1,3,0,4,0,2,3,1,1,2,3,4,5,18,17,16,S
0,1,1,0,0,1,0,1,0,4,3,1,0,3,2,0,2,1,0,1,0,1,1,1,0,0,1,3,2,4,1,3,1,2,1,0,1,3,4,0,3,1,2,2,1,1,1,0,0,0,1,1,0,0,4,16,5,17,17,4,S
0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,4,3,2,1,1,1,0,3,2,3,2,4,1,3,1,2,0,1,0,3,4,1,3,0,2,2,0,0,0,0,1,0,0,1,1,0,6,3,17,17,15,3,A
4,3,3,0,0,0,2,0,0,4,3,0,1,3,2,0,2,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,12,16,6,5,5,5,I
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,4,3,2,0,1,0,1,3,2,3,2,4,0,3,1,2,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,2,5,16,15,6,6,A
4,3,3,1,1,0,2,0,0,4,3,0,1,3,2,0,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,3,1,4,0,2,3,0,0,2,14,16,3,7,6,15,I
4,3,3,1,0,1,2,1,0,0,1,1,1,1,0,1,1,1,4,3,2,0,0,0,1,3,2,1,1,0,0,1,1,1,0,0,0,3,4,1,3,0,2,2,0,1,1,0,0,0,1,0,1,0,15,7,15,5,15,4,R
4,3,3,1,1,0,2,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,3,1,4,1,2,3,0,0,2,14,3,4,6,4,16,C
0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,3,2,4,1,3,0,2,1,0,1,3,4,1,3,0,2,2,0,3,0,4,0,2,3,1,1,2,4,5,3,16,16,16,S
4,3,3,0,1,0,2,0,0,1,0,0,0,0,1,1,1,0,4,3,2,0,1,0,0,3,2,3,2,4,1,3,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,13,4,15,18,5,7,S
4,3,3,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,4,3,2,1,1,1,0,3,2,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,3,0,4,1,2,3,1,1,2,13,6,17,7,3,17,A
4,3,3,1,1,0,2,0,0,4,3,0,0,3,2,0,2,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,3,1,4,0,2,3,1,0,2,14,15,6,4,5,16,C
0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,4,1,3,1,2,2,1,3,0,4,1,2,3,1,0,2,3,5,6,1,18,16,E
0,1,1,0,0,0,0,0,1,4,3,0,1,3,2,0,2,1,4,3,2,0,1,0,1,3,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,3,0,4,1,2,3,1,1,2,3,16,16,3,3,17,C
1,1,1,1,1,1,1,0,0,4,3,0,1,3,2,0,2,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,3,0,4,1,2,3,1,0,2,7,16,6,7,4,16,I
4,3,3,0,1,1,2,1,1,4,3,0,0,3,2,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,3,1,4,1,2,3,1,0,2,16,16,2,5,4,17,C
4,3,3,0,1,1,2,1,0,4,3,0,1,3,2,1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,15,17,3,3,4,3,I
0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,4,1,3,0,2,2,0,3,1,4,1,2,3,1,1,2,2,5,1,2,16,18,C
1,1,0,0,1,0,0,0,0,4,3,0,0,3,2,1,2,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,3,0,4,0,2,3,1,1,2,3,16,6,5,3,16,I
4,3,3,1,1,0,2,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,3,2,4,0,3,0,2,0,1,0,1,0,0,0,0,0,1,1,3,1,4,1,2,3,0,1,2,15,5,6,15,3,17,C
0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,3,2,4,1,3,0,2,1,0,1,0,0,0,1,1,1,1,0,3,0,4,0,2,3,0,1,2,2,6,6,16,5,15,S
4,3,3,1,1,1,2,1,2,1,1,1,1,0,0,0,1,0,4,3,2,0,0,0,0,3,2,3,2,4,1,3,1,2,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,18,5,14,18,7,4,R
4,3,3,1,1,1,2,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,3,4,0,3,0,2,2,0,1,1,1,1,0,0,1,0,0,18,3,5,4,15,5,R
4,3,3,1,0,0,2,0,2,4,3,1,0,3,2,0,2,0,4,3,2,1,1,1,0,3,2,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,15,15,17,4,4,7,A
1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,3,4,0,3,1,2,2,0,3,0,4,1,2,3,1,1,2,3,5,3,6,15,17,C
0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,3,2,1,1,0,0,3,2,3,2,4,0,3,1,2,0,1,1,1,0,0,1,0,0,1,0,3,0,4,1,2,3,1,0,2,3,3,16,16,4,16,A
4,3,3,0,0,1,2,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,3,4,0,3,1,2,2,1,0,0,0,0,0,1,0,1,1,16,4,2,5,17,3,E
4,3,3,0,0,0,2,0,2,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,3,0,4,0,2,3,1,0,2,14,4,8,6,4,15,C
1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,3,2,4,0,3,1,2,0,0,0,1,0,1,1,0,0,0,0,3,0,4,0,2,3,1,0,2,7,4,3,15,3,15,S
1,1,0,1,0,1,0,0,0,4,3,1,0,3,2,0,2,0,4,3,2,0,0,0,1,3,2,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,3,1,4,0,2,3,0,0,2,4,15,15,4,8,15,I
4,3,3,1,0,0,2,0,2,0,0,0,1,0,0,1,1,0,4,3,2,1,1,0,1,3,2,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,15,3,17,4,3,7,A
4,3,3,1,1,1,2,1,2,0,0,1,0,0,1,0,1,0,4,3,2,1,0,1,1,3,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,18,3,17,2,3,4,R
0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,4,3,2,1,0,1,1,3,2,0,0,1,0,0,0,0,0,1,0,3,4,0,3,0,2,2,1,1,0,0,1,0,1,0,1,1,4,5,17,2,15,5,A
1,1,0,1,1,1,0,0,0,4,3,0,1,3,2,1,2,1,4,3,2,0,1,0,0,3,2,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,5,17,15,5,6,4,I
0,0,0,0,1,0,1,0,0,4,3,0,0,3,2,0,2,1,4,3,2,1,0,1,1,3,2,1,0,1,0,0,0,0,0,0,1,3,4,0,3,0,2,2,1,1,0,1,1,0,1,1,0,1,2,15,17,2,16,6,A
1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,3,2,4,0,3,1,2,0,0,0,1,0,0,0,1,0,0,0,3,1,4,0,2,3,0,1,2,5,5,2,15,2,16,C
4,3,3,0,1,1,2,1,2,0,1,1,0,0,0,0,1,0,4,3,2,0,0,1,0,3,2,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,17,3,15,6,3,2,R
0,1,0,1,1,0,0,0,0,4,3,0,1,3,2,0,2,0,0,0,1,0,1,0,0,1,0,3,2,4,1,3,1,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,15,3,17,5,2,S
4,3,3,1,0,0,2,0,2,1,1,1,1,1,1,0,0,0,4,3,2,0,1,0,0,3,2,1,1,0,0,0,0,1,0,1,1,3,4,0,3,1,2,2,1,0,0,1,0,0,0,1,0,0,15,6,15,4,17,2,E
0,0,1,1,1,1,0,0,0,4,3,0,1,3,2,0,2,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,3,4,1,3,0,2,2,0,0,0,0,1,0,1,0,1,1,4,16,4,5,16,4,I
0,0,1,1,0,1,0,0,0,4,3,1,1,3,2,1,2,1,4,3,2,0,0,1,1,3,2,0,1,1,1,1,0,1,1,1,1,3,4,0,3,1,2,2,1,1,1,0,0,0,1,0,0,1,3,18,16,7,17,4,I
0,0,0,1,1,1,1,1,0,4,3,1,1,3,2,0,2,0,0,1,0,0,1,0,1,1,1,3,2,4,1,3,1,2,1,1,0,1,1,0,0,1,0,1,0,3,1,4,0,2,3,0,1,2,5,16,5,18,4,16,S
0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,3,4,1,3,0,2,2,1,3,0,4,0,2,3,1,1,2,4,4,7,3,17,16,E
4,3,3,0,1,1,2,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,3,0,4,0,2,3,0,0,2,17,4,5,6,4,14,R
0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,4,3,2,0,1,1,0,3,2,1,0,0,1,1,0,0,0,1,1,3,4,1,3,1,2,2,1,3,1,4,0,2,3,1,0,2,6,7,16,4,18,16,E
0,1,0,0,1,1,0,1,1,4,3,1,0,3,2,1,2,1,4,3,2,1,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,5,17,16,1,5,5,I
0,0,0,0,1,1,1,1,0,4,3,0,1,3,2,0,2,1,0,0,0,0,0,0,1,0,0,3,2,4,0,3,1,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,4,16,1,15,4,3,I
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,3,2,4,0,3,1,2,0,1,0,1,1,1,0,1,0,0,0,3,0,4,0,2,3,0,0,2,4,3,4,16,4,14,S
0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,3,2,4,0,3,0,2,0,1,0,1,0,0,0,0,0,1,0,3,1,4,1,2,3,1,1,2,2,5,6,15,2,18,C
1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,4,3,2,1,0,0,0,3,2,3,2,4,1,3,0,2,1,0,1,0,1,1,0,1,1,1,0,3,0,4,0,2,3,1,0,2,5,6,15,16,6,15,S
4,3,3,1,1,0,2,0,2,4,3,0,0,3,2,0,2,1,4,3,2,1,1,1,0,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,16,15,17,2,6,4,A
1,0,0,0,0,1,0,1,1,4,3,0,1,3,2,1,2,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,4,1,2,3,1,1,2,4,17,3,6,1,17,I
4,3,3,0,1,0,2,0,2,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,3,4,0,3,0,2,2,0,3,1,4,1,2,3,0,0,2,15,5,4,5,15,16,C
0,0,1,0,0,0,0,0,1,4,3,1,0,3,2,0,2,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,3,1,4,0,2,3,1,1,2,2,15,3,6,5,17,C
4,3,3,0,1,0,2,0,2,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,3,1,4,1,2,3,0,0,2,15,5,4,2,4,16,C
0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,4,3,2,1,0,0,0,3,2,1,1,0,0,0,0,1,0,1,0,3,4,0,3,1,2,2,1,3,1,4,0,2,3,1,0,2,4,3,15,4,16,16,E
0,1,0,1,1,1,1,1,1,4,3,0,0,3,2,0,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,0,3,0,2,2,0,3,0,4,1,2,3,0,0,2,7,15,3,2,14,15,I
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,4,3,2,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,1,2,3,1,0,2,4,7,15,1,1,17,C
0,1,0,0,1,1,0,0,1,4,3,0,0,3,2,1,2,1,4,3,2,0,0,0,0,3,2,3,2,4,0,3,0,2,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,4,16,14,15,7,4,I
0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,3,2,4,0,3,1,2,0,1,1,3,4,0,3,0,2,2,0,3,1,4,1,2,3,0,1,2,6,3,5,16,15,17,C
0,0,1,1,1,1,1,1,0,4,3,0,1,3,2,1,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,4,0,3,0,2,2,1,3,0,4,0,2,3,0,0,2,6,16,5,1,15,14,I
0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,3,4,1,3,0,2,2,1,3,0,4,1,2,3,0,1,2,3,5,5,4,16,16,E
0,1,0,1,1,0,1,1,0,4,3,1,1,3,2,1,2,1,4,3,2,0,1,1,1,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,3,0,4,0,2,3,0,0,2,5,18,17,3,7,14,I
0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,4,3,2,0,0,0,0,3,2,1,1,1,1,1,0,1,1,0,1,3,4,1,3,0,2,2,0,0,0,0,0,1,0,1,1,1,5,4,14,7,16,4,E
4,3,3,0,0,1,2,0,2,0,1,1,0,0,0,1,1,1,4,3,2,0,0,0,1,3,2,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,15,5,15,4,5,2,R
1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,3,4,1,3,1,2,2,0,3,1,4,0,2,3,1,0,2,5,3,5,5,17,16,E
4,3,3,1,0,1,2,1,2,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,3,4,0,3,0,2,2,0,0,1,1,1,0,0,1,1,0,17,5,6,3,15,5,R
